path,participant_id,sequence_id,sign
train_landmark_files/62590/101907510.parquet,62590,101907510,backyard
train_landmark_files/16069/1019148599.parquet,16069,1019148599,carrot
train_landmark_files/32319/1019224704.parquet,32319,1019224704,girl
train_landmark_files/18796/1019274093.parquet,18796,1019274093,uncle
train_landmark_files/32319/1019292479.parquet,32319,1019292479,green
train_landmark_files/37055/101940165.parquet,37055,101940165,underwear
train_landmark_files/18796/1019494452.parquet,18796,1019494452,bird
train_landmark_files/16069/1019501034.parquet,16069,1019501034,refrigerator
train_landmark_files/34503/1019518672.parquet,34503,1019518672,mom
train_landmark_files/29302/1019520915.parquet,29302,1019520915,story
train_landmark_files/26734/1019555958.parquet,26734,1019555958,wait
train_landmark_files/4718/1019569080.parquet,4718,1019569080,hen
train_landmark_files/37779/1019604830.parquet,37779,1019604830,better
train_landmark_files/25571/1019642247.parquet,25571,1019642247,nose
train_landmark_files/32319/1019705591.parquet,32319,1019705591,yes
train_landmark_files/27610/1019707437.parquet,27610,1019707437,not
train_landmark_files/29302/1019710754.parquet,29302,1019710754,clean
train_landmark_files/61333/1019716343.parquet,61333,1019716343,hate
train_landmark_files/62590/1019811096.parquet,62590,1019811096,loud
train_landmark_files/49445/1019877891.parquet,49445,1019877891,morning
train_landmark_files/2044/101990054.parquet,2044,101990054,grandpa
train_landmark_files/49445/1019972081.parquet,49445,1019972081,airplane
train_landmark_files/37055/1020065367.parquet,37055,1020065367,hungry
train_landmark_files/25571/102010923.parquet,25571,102010923,yesterday
train_landmark_files/32319/1020163368.parquet,32319,1020163368,weus
train_landmark_files/55372/1020175204.parquet,55372,1020175204,book
train_landmark_files/30680/102024546.parquet,30680,102024546,there
train_landmark_files/49445/1020308865.parquet,49445,1020308865,up
train_landmark_files/29302/1020325960.parquet,29302,1020325960,mad
train_landmark_files/18796/1020380433.parquet,18796,1020380433,chocolate
train_landmark_files/26734/102039350.parquet,26734,102039350,blue
train_landmark_files/36257/1020396165.parquet,36257,1020396165,brown
train_landmark_files/18796/1020431771.parquet,18796,1020431771,icecream
train_landmark_files/62590/1020492846.parquet,62590,1020492846,boat
train_landmark_files/27610/1020513347.parquet,27610,1020513347,look
train_landmark_files/34503/1020522023.parquet,34503,1020522023,dog
train_landmark_files/37055/1020571089.parquet,37055,1020571089,garbage
train_landmark_files/62590/1020636691.parquet,62590,1020636691,airplane
train_landmark_files/62590/1020690251.parquet,62590,1020690251,taste
train_landmark_files/61333/1020752524.parquet,61333,1020752524,TV
train_landmark_files/27610/1020804612.parquet,27610,1020804612,close
train_landmark_files/22343/1020848799.parquet,22343,1020848799,scissors
train_landmark_files/16069/1020928630.parquet,16069,1020928630,yourself
train_landmark_files/53618/1020960313.parquet,53618,1020960313,wet
train_landmark_files/55372/1020961825.parquet,55372,1020961825,tomorrow
train_landmark_files/27610/1021102195.parquet,27610,1021102195,owl
train_landmark_files/61333/102114016.parquet,61333,102114016,red
train_landmark_files/18796/1021141589.parquet,18796,1021141589,shower
train_landmark_files/36257/1021205595.parquet,36257,1021205595,cow
train_landmark_files/26734/1021210160.parquet,26734,1021210160,orange
train_landmark_files/2044/1021210853.parquet,2044,1021210853,cloud
train_landmark_files/16069/1021266562.parquet,16069,1021266562,where
train_landmark_files/53618/1021288255.parquet,53618,1021288255,please
train_landmark_files/30680/1021381332.parquet,30680,1021381332,brother
train_landmark_files/27610/1021439238.parquet,27610,1021439238,penny
train_landmark_files/55372/1021460879.parquet,55372,1021460879,lion
train_landmark_files/37055/10214767.parquet,37055,10214767,see
train_landmark_files/30680/1021547319.parquet,30680,1021547319,person
train_landmark_files/53618/1021561409.parquet,53618,1021561409,brown
train_landmark_files/26734/1021570461.parquet,26734,1021570461,dry
train_landmark_files/28656/1021572113.parquet,28656,1021572113,tree
train_landmark_files/29302/1021619518.parquet,29302,1021619518,underwear
train_landmark_files/37055/1021653641.parquet,37055,1021653641,pretend
train_landmark_files/25571/1021810345.parquet,25571,1021810345,snow
train_landmark_files/49445/1021884782.parquet,49445,1021884782,dry
train_landmark_files/34503/1021900105.parquet,34503,1021900105,apple
train_landmark_files/32319/1021901003.parquet,32319,1021901003,puppy
train_landmark_files/36257/1021976057.parquet,36257,1021976057,fine
train_landmark_files/61333/1021999395.parquet,61333,1021999395,outside
train_landmark_files/34503/1022004947.parquet,34503,1022004947,cereal
train_landmark_files/16069/1022015590.parquet,16069,1022015590,puppy
train_landmark_files/18796/1022069907.parquet,18796,1022069907,donkey
train_landmark_files/61333/102207132.parquet,61333,102207132,pretty
train_landmark_files/37779/102212493.parquet,37779,102212493,touch
train_landmark_files/25571/1022152273.parquet,25571,1022152273,up
train_landmark_files/18796/1022159277.parquet,18796,1022159277,animal
train_landmark_files/36257/1022238114.parquet,36257,1022238114,hear
train_landmark_files/55372/1022298930.parquet,55372,1022298930,pool
train_landmark_files/37055/1022310546.parquet,37055,1022310546,quiet
train_landmark_files/61333/1022328281.parquet,61333,1022328281,mouth
train_landmark_files/61333/1022328820.parquet,61333,1022328820,face
train_landmark_files/29302/1022485264.parquet,29302,1022485264,person
train_landmark_files/22343/1022563534.parquet,22343,1022563534,girl
train_landmark_files/28656/1022664925.parquet,28656,1022664925,eye
train_landmark_files/34503/1022718935.parquet,34503,1022718935,story
train_landmark_files/55372/1022731463.parquet,55372,1022731463,farm
train_landmark_files/55372/1022797132.parquet,55372,1022797132,why
train_landmark_files/2044/1022861015.parquet,2044,1022861015,orange
train_landmark_files/27610/1022982616.parquet,27610,1022982616,pizza
train_landmark_files/55372/1023019419.parquet,55372,1023019419,person
train_landmark_files/16069/1023028670.parquet,16069,1023028670,same
train_landmark_files/37055/1023066801.parquet,37055,1023066801,gift
train_landmark_files/22343/1023083089.parquet,22343,1023083089,fall
train_landmark_files/34503/1023107599.parquet,34503,1023107599,bee
train_landmark_files/18796/1023157153.parquet,18796,1023157153,shhh
train_landmark_files/36257/1023170909.parquet,36257,1023170909,cereal
train_landmark_files/61333/1023203267.parquet,61333,1023203267,morning
train_landmark_files/62590/1023256181.parquet,62590,1023256181,please
train_landmark_files/25571/1023273722.parquet,25571,1023273722,yes
train_landmark_files/55372/1023362520.parquet,55372,1023362520,wait
train_landmark_files/27610/1023378172.parquet,27610,1023378172,frenchfries
train_landmark_files/49445/1023395451.parquet,49445,1023395451,balloon
train_landmark_files/55372/1023415835.parquet,55372,1023415835,hate
train_landmark_files/26734/1023536143.parquet,26734,1023536143,cheek
train_landmark_files/49445/1023585966.parquet,49445,1023585966,bye
train_landmark_files/37055/1023609524.parquet,37055,1023609524,grandma
train_landmark_files/37055/1023658142.parquet,37055,1023658142,horse
train_landmark_files/37779/1023675829.parquet,37779,1023675829,sleep
train_landmark_files/36257/1023708942.parquet,36257,1023708942,bath
train_landmark_files/32319/1023886398.parquet,32319,1023886398,closet
train_landmark_files/61333/1023892194.parquet,61333,1023892194,boy
train_landmark_files/18796/1023910448.parquet,18796,1023910448,thirsty
train_landmark_files/49445/1023919338.parquet,49445,1023919338,moon
train_landmark_files/26734/1023936310.parquet,26734,1023936310,closet
train_landmark_files/55372/1023994830.parquet,55372,1023994830,callonphone
train_landmark_files/18796/1024010450.parquet,18796,1024010450,look
train_landmark_files/53618/1024138460.parquet,53618,1024138460,yucky
train_landmark_files/16069/1024145381.parquet,16069,1024145381,dry
train_landmark_files/49445/102425033.parquet,49445,102425033,mouth
train_landmark_files/34503/102431712.parquet,34503,102431712,icecream
train_landmark_files/28656/1024384339.parquet,28656,1024384339,owl
train_landmark_files/29302/1024394310.parquet,29302,1024394310,hesheit
train_landmark_files/29302/102447911.parquet,29302,102447911,cow
train_landmark_files/2044/1024506547.parquet,2044,1024506547,uncle
train_landmark_files/16069/1024548724.parquet,16069,1024548724,cry
train_landmark_files/34503/1024551261.parquet,34503,1024551261,arm
train_landmark_files/22343/1024581616.parquet,22343,1024581616,give
train_landmark_files/2044/1024673535.parquet,2044,1024673535,make
train_landmark_files/61333/1024693162.parquet,61333,1024693162,bath
train_landmark_files/18796/1024708488.parquet,18796,1024708488,for
train_landmark_files/37779/1024817462.parquet,37779,1024817462,fireman
train_landmark_files/16069/1024902370.parquet,16069,1024902370,glasswindow
train_landmark_files/61333/1024910426.parquet,61333,1024910426,into
train_landmark_files/53618/1024964075.parquet,53618,1024964075,yes
train_landmark_files/37779/1024967173.parquet,37779,1024967173,dryer
train_landmark_files/26734/1024971670.parquet,26734,1024971670,bye
train_landmark_files/49445/1024980485.parquet,49445,1024980485,cute
train_landmark_files/29302/1024991396.parquet,29302,1024991396,pizza
train_landmark_files/29302/102499449.parquet,29302,102499449,lips
train_landmark_files/36257/1024994942.parquet,36257,1024994942,cow
train_landmark_files/61333/1025015505.parquet,61333,1025015505,cowboy
train_landmark_files/37779/102503366.parquet,37779,102503366,will
train_landmark_files/16069/1025039170.parquet,16069,1025039170,grandma
train_landmark_files/27610/1025080466.parquet,27610,1025080466,read
train_landmark_files/36257/1025094898.parquet,36257,1025094898,yes
train_landmark_files/30680/102509982.parquet,30680,102509982,now
train_landmark_files/18796/1025116466.parquet,18796,1025116466,dad
train_landmark_files/55372/1025172316.parquet,55372,1025172316,head
train_landmark_files/29302/1025214855.parquet,29302,1025214855,lips
train_landmark_files/34503/1025236508.parquet,34503,1025236508,food
train_landmark_files/25571/1025250464.parquet,25571,1025250464,bird
train_landmark_files/28656/1025265392.parquet,28656,1025265392,talk
train_landmark_files/49445/1025280596.parquet,49445,1025280596,every
train_landmark_files/61333/1025291620.parquet,61333,1025291620,man
train_landmark_files/49445/1025406501.parquet,49445,1025406501,pencil
train_landmark_files/16069/1025416543.parquet,16069,1025416543,find
train_landmark_files/49445/1025455481.parquet,49445,1025455481,have
train_landmark_files/37055/1025510427.parquet,37055,1025510427,duck
train_landmark_files/32319/1025518360.parquet,32319,1025518360,that
train_landmark_files/34503/102553682.parquet,34503,102553682,zebra
train_landmark_files/62590/1025568842.parquet,62590,1025568842,shower
train_landmark_files/22343/1025591075.parquet,22343,1025591075,animal
train_landmark_files/2044/1025699944.parquet,2044,1025699944,pencil
train_landmark_files/28656/1025799820.parquet,28656,1025799820,ride
train_landmark_files/53618/1025808828.parquet,53618,1025808828,book
train_landmark_files/29302/1025956662.parquet,29302,1025956662,high
train_landmark_files/22343/1025979528.parquet,22343,1025979528,dryer
train_landmark_files/34503/1025998316.parquet,34503,1025998316,alligator
train_landmark_files/49445/1026021808.parquet,49445,1026021808,person
train_landmark_files/22343/1026057418.parquet,22343,1026057418,giraffe
train_landmark_files/18796/1026057601.parquet,18796,1026057601,mad
train_landmark_files/36257/1026135136.parquet,36257,1026135136,read
train_landmark_files/55372/1026138898.parquet,55372,1026138898,there
train_landmark_files/16069/1026300846.parquet,16069,1026300846,food
train_landmark_files/49445/1026329560.parquet,49445,1026329560,listen
train_landmark_files/2044/1026329748.parquet,2044,1026329748,stairs
train_landmark_files/27610/1026387183.parquet,27610,1026387183,say
train_landmark_files/61333/1026423099.parquet,61333,1026423099,bedroom
train_landmark_files/4718/1026522211.parquet,4718,1026522211,better
train_landmark_files/32319/1026526321.parquet,32319,1026526321,owl
train_landmark_files/62590/1026529150.parquet,62590,1026529150,yes
train_landmark_files/18796/1026568164.parquet,18796,1026568164,man
train_landmark_files/53618/1026575350.parquet,53618,1026575350,dog
train_landmark_files/30680/1026602539.parquet,30680,1026602539,where
train_landmark_files/37055/1026623580.parquet,37055,1026623580,dryer
train_landmark_files/18796/1026681929.parquet,18796,1026681929,high
train_landmark_files/27610/1026705487.parquet,27610,1026705487,awake
train_landmark_files/29302/1026739773.parquet,29302,1026739773,now
train_landmark_files/26734/1026803361.parquet,26734,1026803361,shirt
train_landmark_files/61333/1026810748.parquet,61333,1026810748,boat
train_landmark_files/4718/1026867327.parquet,4718,1026867327,jump
train_landmark_files/22343/1027052313.parquet,22343,1027052313,wake
train_landmark_files/26734/1027079546.parquet,26734,1027079546,look
train_landmark_files/28656/1027101383.parquet,28656,1027101383,TV
train_landmark_files/18796/1027111435.parquet,18796,1027111435,scissors
train_landmark_files/4718/102726767.parquet,4718,102726767,jacket
train_landmark_files/32319/1027379643.parquet,32319,1027379643,sleepy
train_landmark_files/62590/1027391960.parquet,62590,1027391960,red
train_landmark_files/49445/1027422830.parquet,49445,1027422830,airplane
train_landmark_files/37779/1027446039.parquet,37779,1027446039,bug
train_landmark_files/28656/1027470238.parquet,28656,1027470238,sick
train_landmark_files/2044/1027509344.parquet,2044,1027509344,mouth
train_landmark_files/27610/1027533264.parquet,27610,1027533264,mouth
train_landmark_files/62590/1027536161.parquet,62590,1027536161,animal
train_landmark_files/29302/1027576970.parquet,29302,1027576970,napkin
